set_technologies,set_capacity_types,set_location,set_time_steps_yearly,scaling,constraint_type,component_year,raw_dual,coefficient,discount_factor,contribution_to_rc
HDT_FCEV,power,CH,0,0.08024258719069129,lifetime,0,-23.814701716214973,1.0,1.0,-296.7838220323191
HDT_FCEV,power,CZ,0,0.08024258719069129,lifetime,0,-21.750223741034606,1.0,1.0,-271.05586325808036
HDT_FCEV,power,DE,0,0.08024258719069129,lifetime,0,-23.814701716214973,1.0,1.0,-296.7838220323191
HDT_FCEV,power,DK,0,0.08024258719069129,lifetime,0,-12.747836839002083,1.0,1.0,-158.86622410002408
HDT_FCEV,power,EE,0,0.08024258719069129,lifetime,0,-21.239708379537134,1.0,1.0,-264.693713440001
HDT_FCEV,power,EL,0,0.08024258719069129,lifetime,0,-23.814701716214973,1.0,1.0,-296.7838220323191
HDT_FCEV,power,ES,0,0.08024258719069129,lifetime,0,-23.814701716214973,1.0,1.0,-296.7838220323191
HDT_FCEV,power,FI,0,0.08024258719069129,lifetime,0,-19.02762493063466,1.0,1.0,-237.12626420452702
HDT_FCEV,power,FR,0,0.08024258719069129,lifetime,0,-20.162389387387034,1.0,1.0,-251.26793755381325
HDT_FCEV,power,HR,0,0.08024258719069129,lifetime,0,-23.814701716214973,1.0,1.0,-296.7838220323191
HDT_FCEV,power,HU,0,0.08024258719069129,lifetime,0,-23.012144514931517,1.0,1.0,-286.7821853780045
HDT_FCEV,power,IE,0,0.08024258719069129,lifetime,0,-21.558331462946178,1.0,1.0,-268.6644613254332
HDT_FCEV,power,IT,0,0.08024258719069129,lifetime,0,-23.814701716214973,1.0,1.0,-296.7838220323191
HDT_FCEV,power,LT,0,0.08024258719069129,lifetime,0,-22.365556870448852,1.0,1.0,-278.7242741475741
HDT_FCEV,power,LU,0,0.08024258719069129,lifetime,0,-23.814701716214973,1.0,1.0,-296.7838220323191
HDT_FCEV,power,LV,0,0.08024258719069129,lifetime,0,-18.225892588668817,1.0,1.0,-227.13490712053152
HDT_FCEV,power,NL,0,0.08024258719069129,lifetime,0,-19.643937459329837,1.0,1.0,-244.80688057386908
HDT_FCEV,power,NO,0,0.08024258719069129,lifetime,0,-16.382931349652935,1.0,1.0,-204.16753650676748
HDT_FCEV,power,PL,0,0.08024258719069129,lifetime,0,-23.814701716214973,1.0,1.0,-296.7838220323191
HDT_FCEV,power,PT,0,0.08024258719069129,lifetime,0,-22.728359520270928,1.0,1.0,-283.2455970824876
HDT_FCEV,power,RO,0,0.08024258719069129,lifetime,0,-23.814701716214973,1.0,1.0,-296.7838220323191
HDT_FCEV,power,SE,0,0.08024258719069129,lifetime,0,-19.425488452155285,1.0,1.0,-242.08452309734076
HDT_FCEV,power,SI,0,0.08024258719069129,lifetime,0,-23.814701716214973,1.0,1.0,-296.7838220323191
HDT_FCEV,power,SK,0,0.08024258719069129,lifetime,0,-23.35713051288704,1.0,1.0,-291.08147344975725
HDT_FCEV,power,UK,0,0.08024258719069129,lifetime,0,-17.848873967881225,1.0,1.0,-222.43642176522224
HDT_diesel,power,AT,0,0.08024258719069129,lifetime,0,-0.0,1.0,1.0,-0.0
HDT_diesel,power,BE,0,0.08024258719069129,lifetime,0,-0.0,1.0,1.0,-0.0
HDT_diesel,power,BG,0,0.08024258719069129,lifetime,0,-0.0,1.0,1.0,-0.0
HDT_diesel,power,CH,0,0.08024258719069129,lifetime,0,-0.14446056760108336,1.0,1.0,-1.8002979796474188
HDT_diesel,power,CZ,0,0.08024258719069129,lifetime,0,-0.0,1.0,1.0,-0.0
HDT_diesel,power,DE,0,0.08024258719069129,lifetime,0,-0.0,1.0,1.0,-0.0
HDT_diesel,power,DK,0,0.08024258719069129,lifetime,0,-0.0,1.0,1.0,-0.0
HDT_diesel,power,EE,0,0.08024258719069129,lifetime,0,-0.0,1.0,1.0,-0.0
HDT_diesel,power,EL,0,0.08024258719069129,lifetime,0,-0.0,1.0,1.0,-0.0
HDT_diesel,power,ES,0,0.08024258719069129,lifetime,0,-0.0,1.0,1.0,-0.0
HDT_diesel,power,FI,0,0.08024258719069129,lifetime,0,-0.0018270732769931908,1.0,1.0,-0.02276937148912298
HDT_diesel,power,FR,0,0.08024258719069129,lifetime,0,-0.0,1.0,1.0,-0.0
HDT_diesel,power,HR,0,0.08024258719069129,lifetime,0,-0.0,1.0,1.0,-0.0
HDT_diesel,power,HU,0,0.08024258719069129,lifetime,0,-0.0,1.0,1.0,-0.0
HDT_diesel,power,IE,0,0.08024258719069129,lifetime,0,-0.0,1.0,1.0,-0.0
HDT_diesel,power,IT,0,0.08024258719069129,lifetime,0,-0.0,1.0,1.0,-0.0
HDT_diesel,power,LT,0,0.08024258719069129,lifetime,0,-0.0,1.0,1.0,-0.0
HDT_diesel,power,LU,0,0.08024258719069129,lifetime,0,-0.0,1.0,1.0,-0.0
HDT_diesel,power,LV,0,0.08024258719069129,lifetime,0,-0.0,1.0,1.0,-0.0
HDT_diesel,power,NL,0,0.08024258719069129,lifetime,0,-0.0,1.0,1.0,-0.0
HDT_diesel,power,NO,0,0.08024258719069129,lifetime,0,-0.0,1.0,1.0,-0.0
HDT_diesel,power,PL,0,0.08024258719069129,lifetime,0,-0.0,1.0,1.0,-0.0
HDT_diesel,power,PT,0,0.08024258719069129,lifetime,0,-0.0,1.0,1.0,-0.0
HDT_diesel,power,RO,0,0.08024258719069129,lifetime,0,-0.0,1.0,1.0,-0.0
HDT_diesel,power,SE,0,0.08024258719069129,lifetime,0,-0.0,1.0,1.0,-0.0
HDT_diesel,power,SI,0,0.08024258719069129,lifetime,0,-0.0,1.0,1.0,-0.0
HDT_diesel,power,SK,0,0.08024258719069129,lifetime,0,-0.9894711520612496,1.0,1.0,-12.330997624862665
HDT_diesel,power,UK,0,0.08024258719069129,lifetime,0,-0.0,1.0,1.0,-0.0
ICE_diesel,power,AT,0,0.08024258719069129,lifetime,0,-415.7267943042702,1.0,1.0,-5180.874755649672
ICE_diesel,power,BE,0,0.08024258719069129,lifetime,0,-438.2306887762317,1.0,1.0,-5461.323022085579
ICE_diesel,power,BG,0,0.08024258719069129,lifetime,0,-459.27436316352504,1.0,1.0,-5723.57371867995
ICE_diesel,power,CH,0,0.08024258719069129,lifetime,0,-442.4240129324781,1.0,1.0,-5513.581109755176
ICE_diesel,power,CZ,0,0.08024258719069129,lifetime,0,-444.71880416511516,1.0,1.0,-5542.179280788515
ICE_diesel,power,DE,0,0.08024258719069129,lifetime,0,-456.6881545579385,1.0,1.0,-5691.343843047443
ICE_diesel,power,DK,0,0.08024258719069129,lifetime,0,-402.8956986949032,1.0,1.0,-5020.970943240499
ICE_diesel,power,EE,0,0.08024258719069129,lifetime,0,-376.211557812646,1.0,1.0,-4688.427566755839
ICE_diesel,power,EL,0,0.08024258719069129,lifetime,0,-406.62198420236894,1.0,1.0,-5067.408697030895
ICE_diesel,power,ES,0,0.08024258719069129,lifetime,0,-433.94593007503533,1.0,1.0,-5407.925457884241
ICE_diesel,power,FI,0,0.08024258719069129,lifetime,0,-425.2070949863742,1.0,1.0,-5299.020256860577
ICE_diesel,power,FR,0,0.08024258719069129,lifetime,0,-444.7089512807607,1.0,1.0,-5542.0564920712095
ICE_diesel,power,HR,0,0.08024258719069129,lifetime,0,-435.27291677806267,1.0,1.0,-5424.4626452991215
ICE_diesel,power,HU,0,0.08024258719069129,lifetime,0,-435.70690732757515,1.0,1.0,-5429.87112681382
ICE_diesel,power,IE,0,0.08024258719069129,lifetime,0,-366.0613103758153,1.0,1.0,-4561.933048169228
ICE_diesel,power,IT,0,0.08024258719069129,lifetime,0,-421.7042912118073,1.0,1.0,-5255.367579433281
ICE_diesel,power,LT,0,0.08024258719069129,lifetime,0,-439.038381668657,1.0,1.0,-5471.388660803157
ICE_diesel,power,LU,0,0.08024258719069129,lifetime,0,-447.6534608829939,1.0,1.0,-5578.751590089868
ICE_diesel,power,LV,0,0.08024258719069129,lifetime,0,-405.91123799539,1.0,1.0,-5058.551228299361
ICE_diesel,power,NL,0,0.08024258719069129,lifetime,0,-424.3806159825969,1.0,1.0,-5288.720501671812
ICE_diesel,power,NO,0,0.08024258719069129,lifetime,0,-455.5847968333408,1.0,1.0,-5677.593567000441
ICE_diesel,power,PL,0,0.08024258719069129,lifetime,0,-445.66936005565674,1.0,1.0,-5554.025308238784
ICE_diesel,power,PT,0,0.08024258719069129,lifetime,0,-427.142919231179,1.0,1.0,-5323.144905785523
ICE_diesel,power,RO,0,0.08024258719069129,lifetime,0,-416.59472994605056,1.0,1.0,-5191.691152181326
ICE_diesel,power,SE,0,0.08024258719069129,lifetime,0,-430.69965425122194,1.0,1.0,-5367.469685737977
ICE_diesel,power,SI,0,0.08024258719069129,lifetime,0,-418.54558259698774,1.0,1.0,-5216.003088264607
ICE_diesel,power,SK,0,0.08024258719069129,lifetime,0,-436.00280103767506,1.0,1.0,-5433.55861646812
ICE_diesel,power,UK,0,0.08024258719069129,lifetime,0,-412.03206783813965,1.0,1.0,-5134.830297270603
